u_idx,i_idx,timestamp
117138,24791,1369267200
117138,15177,1370217600
117138,8222,1371081600
117138,13621,1371081600
117138,14961,1371081600
117138,21533,1371081600
117139,36238,1359504000
117139,38135,1359504000
117139,46238,1359504000
117140,1113,1035763200
117140,15898,1272326400
117140,29576,1284163200
117140,27554,1290643200
117140,45877,1350864000
117141,29560,1285459200
117141,30514,1324944000
117141,39944,1324944000
117141,27388,1337126400
117141,37593,1337299200
117142,21715,1338940800
117142,42888,1338940800
117142,14670,1362182400
117143,892,1323388800
117143,18568,1323388800
117143,35319,1323388800
117143,40318,1323388800
117144,20176,1317600000
117144,15228,1330646400
117144,42085,1332892800
117145,9562,1307923200
117145,12511,1307923200
117145,26333,1390003200
117146,11737,1346371200
117146,33807,1346371200
117146,36980,1357171200
117146,33992,1357516800
117146,27434,1362182400
117146,43512,1366588800
117146,23864,1387238400
117146,40958,1387238400
117146,41899,1387238400
117146,42693,1387238400
117146,57592,1387238400
117146,40063,1390694400
117146,17332,1393286400
117146,49176,1393286400
117146,53429,1393286400
117146,53966,1393286400
117146,57689,1393286400
117146,59749,1393286400
117146,14601,1393632000
117146,18269,1393632000
117147,2026,1216252800
117147,28445,1285632000
117147,7631,1322697600
117147,20808,1354838400
117148,23821,1262822400
117148,21358,1268092800
117148,17976,1307923200
117148,26303,1316304000
117149,31085,1292889600
117149,27968,1293580800
117149,38097,1323216000
117150,6141,1329436800
117150,37162,1333756800
117150,39007,1333756800
117150,39682,1335657600
117151,8341,1180569600
117151,33848,1354492800
117151,2406,1385337600
117152,28240,1376438400
117152,33406,1376438400
117152,35494,1376438400
117153,4642,1367539200
117153,58793,1372291200
117153,56505,1372377600
117153,34448,1372723200
117153,41229,1372723200
117153,38650,1373328000
117153,58326,1373328000
117154,4110,1174608000
117154,8595,1174608000
117154,34480,1299196800
117154,2834,1366156800
117154,6958,1366156800
117154,8327,1366156800
117154,10035,1366156800
117154,24314,1366156800
117154,24898,1366156800
117154,24941,1366156800
117154,27567,1366156800
117154,38055,1366156800
117154,38443,1366156800
117154,51234,1366156800
117154,16649,1379289600
117154,16974,1379289600
117154,18653,1379289600
117154,20718,1379289600
117154,26487,1379289600
117154,38334,1379289600
117154,39373,1379289600
117154,21700,1386720000
117155,7463,1393113600
117155,36277,1393113600
117155,47836,1393113600
117155,48962,1393113600
117156,4876,1277942400
117156,8429,1277942400
117156,41134,1328313600
117157,9448,1393372800
117157,50794,1393372800
117157,1937,1405036800
117158,28995,1282435200
117158,18841,1300233600
117158,24204,1306713600
117158,11802,1335139200
117158,10566,1345161600
117158,27599,1376524800
117159,18805,1313625600
117159,21443,1313625600
117159,36657,1314144000
117160,37278,1321660800
117160,41075,1329177600
117160,18908,1346544000
117160,25224,1346544000
117161,29559,1336521600
117161,7487,1343779200
117161,14875,1346630400
117161,41014,1346630400
117161,7942,1358208000
117161,2030,1358467200
117161,32088,1363651200
117161,9441,1367107200
117161,47135,1367107200
117161,35318,1367884800
117161,6163,1368576000
117161,52950,1374278400
117161,42309,1380672000
117162,14298,1335052800
117162,28753,1335052800
117162,30926,1335052800
117162,11583,1341446400
117162,27409,1371081600
117162,38878,1371081600
117162,43743,1371081600
117162,45994,1371081600
117162,52809,1371081600
117162,23265,1371513600
117162,24523,1371513600
117162,33085,1371513600
117163,27947,1372550400
117163,42631,1380672000
117163,58680,1385424000
117163,48223,1385510400
117163,12944,1386028800
117163,44554,1386201600
117163,51506,1388880000
117163,56888,1388880000
117163,30900,1393804800
117163,53757,1393804800
117164,55627,1381104000
117164,53405,1388102400
117164,20868,1390176000
117164,31859,1390176000
117165,41398,1328745600
117165,44299,1373846400
117165,55493,1386201600
117166,61160,1392422400
117166,59124,1397692800
117166,44074,1397865600
117167,21535,1259625600
117167,32404,1342656000
117167,56288,1405296000
117167,58187,1405296000
117168,10258,1242172800
117168,19094,1371772800
117168,25745,1371772800
117168,48153,1371772800
117169,41925,1339459200
117169,9684,1360281600
117169,9685,1360281600
117169,35575,1360281600
117169,23759,1360627200
117169,41881,1360627200
117170,21148,1265068800
117170,18754,1307577600
117170,25741,1307577600
117171,6529,1392249600
117171,37252,1392249600
117171,38630,1392249600
117171,44187,1392249600
117171,5066,1405382400
117171,51937,1405382400
117172,35515,1351123200
117172,53894,1362355200
117172,56230,1374019200
117173,33293,1344556800
117173,32019,1351036800
117173,14647,1351641600
117173,41012,1356912000
117174,39498,1386201600
117174,4357,1386806400
117174,8228,1386806400
117175,17098,1229904000
117175,20871,1267401600
117175,17968,1356566400
117175,23723,1356566400
117175,38230,1356566400
117175,24122,1370995200
117175,27520,1370995200
117175,46036,1370995200
117175,21533,1389139200
117175,47646,1389139200
117176,16505,1355011200
117176,16523,1355011200
117176,25775,1355011200
117177,40292,1282521600
117177,24182,1294704000
117177,25387,1304294400
117177,38135,1346889600
117177,42498,1346889600
117177,37593,1347408000
117177,1016,1348444800
117177,11679,1348444800
117177,22658,1350691200
117177,45809,1367366400
117177,37733,1373155200
117178,30038,1284249600
117178,9236,1318723200
117178,32242,1318723200
117178,35249,1318723200
117178,888,1322092800
117179,31428,1307664000
117179,36682,1310774400
117179,37474,1310774400
117180,297,1191196800
117180,23111,1266192000
117180,27851,1276819200
117180,30699,1304812800
117180,39120,1311724800
117180,40911,1322265600
117180,41637,1322265600
117180,48460,1337817600
117180,54964,1358899200
117180,12884,1365120000
117180,53684,1365120000
117180,53685,1365120000
117180,54548,1365120000
117180,56991,1365897600
117180,57602,1377043200
117180,59022,1377388800
117180,54436,1384128000
117181,4653,1351468800
117181,25392,1351468800
117181,23494,1357430400
117181,46964,1368144000
117181,40544,1370131200
117182,8237,1364169600
117182,37733,1364169600
117182,14713,1381104000
117182,590,1388188800
117183,22659,1249084800
117183,3673,1283212800
117183,32374,1343347200
117183,37716,1360108800
117184,9435,1194307200
117184,10057,1194307200
117184,34539,1339286400
117184,37033,1373673600
117185,21004,1386892800
117185,46619,1386892800
117185,50632,1386892800
117186,2000,1326153600
117186,49633,1341792000
117186,23490,1343520000
117186,25839,1343520000
117186,18086,1355961600
117186,48431,1368748800
117186,52105,1372032000
117187,12106,1371859200
117187,31474,1371859200
117187,32288,1371859200
117188,16574,1264464000
117188,32166,1268697600
117188,10497,1402963200
117189,16825,1312502400
117189,10006,1322956800
117189,17961,1322956800
117189,4329,1335657600
117189,4332,1335657600
117189,37984,1335657600
117189,29105,1372377600
117190,14933,1280620800
117190,3190,1312416000
117190,36489,1328313600
117191,7965,1184716800
117191,7631,1365897600
117191,51931,1365897600
117192,6768,1135296000
117192,11963,1182211200
117192,12094,1182902400
117192,8392,1198108800
117192,14859,1227657600
117192,22057,1243382400
117192,25031,1263945600
117192,22293,1266451200
117192,33253,1287964800
117192,40567,1310169600
117192,48358,1355270400
117192,9879,1355702400
117192,52827,1357776000
117192,51204,1360713600
117192,18660,1363564800
117193,23010,1386979200
117193,41229,1386979200
117193,50371,1386979200
117194,2026,1266192000
117194,21931,1266192000
117194,24201,1266192000
117194,25352,1266192000
117194,6377,1281052800
117194,18316,1282003200
117194,22908,1283299200
117194,918,1283385600
117194,3951,1283385600
117194,6378,1283385600
117194,23692,1283385600
117195,7903,1267142400
117195,33320,1395532800
117195,51195,1395532800
117196,6777,1317081600
117196,19734,1317081600
117196,11091,1325548800
117196,3476,1362009600
117196,12542,1377475200
117196,15527,1379289600
117196,2992,1391644800
117196,11907,1391644800
117196,54393,1391644800
117196,30186,1395792000
117196,43557,1395792000
117196,49717,1395792000
117196,20875,1397433600
117196,56495,1397433600
117196,57193,1397433600
117196,60387,1397433600
117196,62060,1397433600
117197,3542,1199059200
117197,4541,1229385600
117197,14076,1229385600
117197,16702,1229385600
117198,21205,1242172800
117198,6716,1259539200
117198,21860,1259539200
117198,14676,1262044800
117199,30920,1395532800
117199,31970,1395532800
117199,47470,1395532800
117200,7424,1138492800
117200,6094,1142899200
117200,10296,1179360000
117201,50414,1374624000
117201,50741,1374624000
117201,51602,1374624000
117201,55868,1374624000
117202,10919,1335139200
117202,36301,1335139200
117202,39844,1335225600
117202,4191,1337212800
117202,37489,1337212800
117202,41017,1337212800
117203,1515,1379721600
117203,7674,1379721600
117203,8712,1379721600
117204,21775,1356393600
117204,23657,1356393600
117204,46986,1356393600
117205,15694,1239494400
117205,11272,1240099200
117205,15779,1243987200
117205,15909,1243987200
117205,25276,1265846400
117205,19388,1278979200
117205,2184,1293580800
117205,22634,1302912000
117205,13882,1327622400
117205,4105,1330300800
117205,7960,1372204800
117206,9456,1245110400
117206,13554,1245110400
117206,8306,1246492800
117206,9562,1250208000
117206,20240,1285027200
117206,17927,1286582400
117206,18209,1286582400
117206,30193,1298073600
117206,23793,1298505600
117206,12542,1316563200
117206,31586,1316563200
117206,17242,1316649600
117206,7566,1340150400
117207,7004,1139356800
117207,11135,1196380800
117207,3024,1240358400
117207,19412,1246665600
117208,26930,1379203200
117208,41569,1379203200
117208,45204,1379203200
117208,45994,1379203200
117208,54456,1379203200
117208,58461,1379203200
117208,58584,1379203200
117208,48475,1379462400
117208,58709,1380067200
117208,56383,1382832000
117208,30522,1384905600
117209,44437,1359590400
117209,46587,1361232000
117209,18086,1362441600
117210,6481,1335225600
117210,7401,1378944000
117210,11615,1378944000
117210,20416,1392249600
117211,722,1097884800
117211,1062,1097884800
117211,3802,1097884800
117211,27156,1343865600
117212,21358,1265241600
117212,10429,1303948800
117212,30846,1303948800
117212,9869,1355097600
117212,21607,1355097600
117213,40569,1364515200
117213,11004,1365120000
117213,15715,1365120000
117213,25435,1365120000
117214,5043,1129161600
117214,5870,1164153600
117214,2000,1164672000
117214,14566,1229472000
117214,24372,1271721600
117215,27025,1354233600
117215,9759,1366588800
117215,35843,1366588800
117216,5930,1127520000
117216,11635,1190419200
117216,31420,1384041600
117216,33075,1384041600
117216,45851,1384041600
117216,10148,1399766400
117216,22446,1399766400
117216,25740,1399766400
117216,43580,1399766400
117217,45047,1372464000
117217,50341,1372464000
117217,50344,1372464000
117217,46587,1389052800
117218,25949,1332201600
117218,23196,1334707200
117218,26804,1334880000
117218,49646,1361577600
117218,50706,1363651200
117219,3295,1339718400
117219,13922,1347321600
117219,24296,1347321600
117219,3932,1373673600
117219,10528,1373673600
117219,19225,1373673600
117219,31642,1373673600
117219,35205,1373673600
117219,36956,1373673600
117219,9844,1381104000
117219,10692,1381104000
117220,999,1206921600
117220,20868,1377043200
117220,18567,1381708800
117221,44413,1367193600
117221,49218,1367539200
117221,42873,1368403200
117222,13957,1286064000
117222,42801,1348185600
117222,45154,1370044800
117222,45848,1370044800
117223,9916,1277337600
117223,52286,1364342400
117223,45662,1382832000
117224,2666,1399420800
117224,30175,1399420800
117224,48952,1399420800
117224,52137,1399420800
117224,23985,1400544000
117225,1965,1039305600
117225,1696,1074470400
117225,1205,1076198400
117225,4001,1088467200
117225,39789,1311638400
117225,45598,1363392000
117225,48795,1369353600
117225,57017,1373673600
117225,29105,1377561600
117225,35187,1377561600
117225,41913,1377561600
117225,52924,1377561600
117226,11941,1359849600
117226,12180,1359849600
117226,19365,1359849600
117226,20011,1359849600
117226,20872,1359849600
117226,50727,1359849600
117227,6995,1162684800
117227,10220,1209254400
117227,15800,1231372800
117227,25836,1288483200
117227,5057,1328572800
117227,9987,1328572800
117227,35348,1346976000
117227,31776,1354147200
117227,37593,1365552000
117227,58969,1383177600
117228,21174,1330300800
117228,30900,1332288000
117228,26576,1389052800
117228,27260,1389052800
117228,33685,1389052800
117228,35924,1389052800
117228,43773,1389052800
117228,48952,1389052800
117228,54699,1389052800
117228,59170,1389052800
117228,59621,1389052800
117229,30124,1374364800
117229,42153,1374364800
117229,48952,1374364800
117230,11636,1192665600
117230,20081,1291593600
117230,22865,1291593600
117230,22673,1405036800
117230,31883,1405036800
117231,37465,1304812800
117231,31428,1314748800
117231,15989,1385510400
117231,7631,1394150400
117232,838,1252627200
117232,18424,1291075200
117232,23186,1300147200
117232,839,1358726400
117232,53142,1384992000
117233,15782,1247788800
117233,18904,1266710400
117233,2835,1288137600
117233,25752,1307145600
117233,38230,1308960000
117233,32483,1309996800
117233,22478,1324598400
117233,40316,1342310400
117233,56452,1387324800
117233,55541,1395619200
117234,43419,1320537600
117234,40519,1357776000
117234,3476,1366934400
117235,23334,1351900800
117235,41568,1356566400
117235,20540,1374451200
117235,56168,1374451200
117236,35506,1317254400
117236,543,1359331200
117236,9053,1359331200
117236,15916,1359331200
117236,19171,1359331200
117236,20874,1359331200
117236,22541,1359331200
117236,27312,1359331200
117236,42587,1359331200
117236,35801,1361750400
117236,40943,1361750400
117236,43759,1361750400
117236,15987,1362009600
117236,27027,1362009600
117236,34348,1362009600
117236,35952,1362009600
117236,49626,1362009600
117236,25839,1364601600
117236,47060,1364601600
117236,50371,1364601600
117236,46551,1370217600
117236,56976,1370217600
117236,18663,1389484800
117236,590,1390089600
117236,6006,1390089600
117236,16027,1390089600
117236,25470,1390089600
117236,31314,1390089600
117236,906,1403222400
117236,2000,1403222400
117236,2003,1403222400
117236,17350,1403222400
117236,23800,1403222400
117236,25881,1403222400
117236,29258,1403222400
117236,29430,1403222400
117236,29595,1403222400
117236,30152,1403222400
117237,20334,1277596800
117237,37180,1322784000
117237,12329,1332892800
117238,11265,1177804800
117238,13098,1221350400
117238,38749,1309737600
117238,34508,1326067200
117238,31380,1328054400
117239,21357,1310688000
117239,24984,1310688000
117239,25904,1334102400
117239,31322,1334102400
117239,37898,1350086400
117239,10517,1352505600
117239,47585,1353715200
117239,13657,1356134400
117239,15257,1356134400
117240,11666,1186272000
117240,14301,1235520000
117240,23536,1298073600
117240,18254,1316217600
117240,45879,1358640000
117240,42777,1384992000
117240,46643,1384992000
117240,47454,1384992000
117240,51588,1384992000
117240,56101,1384992000
117240,56399,1384992000
117241,40404,1341705600
117241,1448,1355356800
117241,31386,1355356800
117241,59622,1355356800
117241,1301,1367280000
117242,867,1031788800
117242,2792,1083974400
117242,6490,1145923200
117243,1237,1330214400
117243,2323,1344384000
117243,6142,1362614400
117243,33350,1362614400
117243,51889,1362614400
117243,12971,1362873600
117243,35279,1378252800
117243,30429,1383955200
117244,17333,1264032000
117244,18694,1267228800
117244,23809,1287100800
117245,25477,1294185600
117245,33569,1294185600
117245,38096,1351296000
117245,44186,1358812800
117245,46587,1359331200
117246,30194,1402531200
117246,44812,1402531200
117246,55379,1402531200
117247,35018,1317772800
117247,49696,1358294400
117247,19619,1360886400
117248,25864,1294704000
117248,23974,1329004800
117248,53522,1360972800
117248,55049,1394841600
117248,57648,1394841600
117248,43842,1395360000
117248,45996,1395360000
117249,30504,1389225600
117249,25863,1395878400
117249,34192,1395878400
117249,44778,1395878400
117249,57349,1395878400
117249,11580,1399507200
117250,30117,1360972800
117250,48927,1360972800
117250,41922,1404345600
117250,52526,1404345600
117251,26110,1300233600
117251,21630,1357084800
117251,31776,1357084800
117251,53874,1357084800
117251,46388,1383350400
117251,46390,1383350400
117251,49387,1383350400
117251,54909,1383350400
117251,52955,1383436800
117251,53966,1383436800
117251,16679,1388275200
117251,23481,1388275200
117251,34754,1388275200
117252,34305,1304812800
117252,15497,1307059200
117252,36466,1320624000
117252,4435,1371427200
117252,36280,1371427200
117252,38649,1371427200
117253,35511,1335916800
117253,38305,1336953600
117253,20861,1387411200
117254,4574,1374796800
117254,4797,1374796800
117254,5008,1374796800
117254,9370,1374796800
117254,10089,1374796800
117254,11480,1374796800
117254,16679,1374796800
117254,29298,1374796800
117255,26143,1341705600
117255,4959,1358035200
117255,25839,1358035200
117255,36231,1358035200
117256,13732,1235952000
117256,2000,1310601600
117256,2532,1312848000
117257,19631,1257984000
117257,30377,1285027200
117257,33331,1299456000
117257,51796,1356480000
117257,42777,1363046400
117257,19636,1367366400
117257,5967,1373932800
117257,2860,1383523200
117257,39782,1386115200
117258,21330,1262217600
117258,21516,1328227200
117258,24507,1328227200
117259,10675,1327881600
117259,35478,1331251200
117259,25063,1354233600
117259,33172,1363737600
117260,29102,1360627200
117260,32344,1360627200
117260,32944,1360627200
117260,40083,1360627200
117260,44261,1360627200
117260,46633,1360627200
117260,50651,1360627200
117260,50772,1360627200
117260,54692,1360627200
117260,59197,1360627200
117260,37720,1360713600
117261,31624,1297382400
117261,16963,1308873600
117261,37573,1343433600
117261,52571,1349740800
117262,3528,1269388800
117262,15812,1278547200
117262,18805,1343606400
117262,37666,1360368000
117263,21102,1394755200
117263,25861,1394755200
117263,36070,1394755200
117264,13453,1320451200
117264,17643,1341446400
117264,27942,1344988800
117264,40447,1355184000
117264,52148,1356393600
117264,32403,1356480000
117264,55141,1356825600
117264,15694,1356998400
117264,21843,1356998400
117264,1623,1357171200
117264,2261,1357171200
117264,5339,1357171200
117264,7294,1357171200
117265,19797,1309910400
117265,19091,1313971200
117265,49018,1336521600
117265,46452,1357603200
117265,31231,1368057600
117266,7249,1216080000
117266,13779,1266364800
117266,16682,1297468800
117266,8620,1319241600
117266,38760,1327795200
117266,37489,1346284800
117266,46307,1355702400
117266,4490,1360108800
117267,51155,1383177600
117267,20891,1386201600
117267,59249,1386288000
117267,55233,1388793600
117268,20277,1246838400
117268,12154,1261526400
117268,20333,1316044800
117268,2058,1320537600
117268,8068,1359504000
117269,48744,1354838400
117269,49558,1354838400
117269,122,1355270400
117270,17927,1262304000
117270,26461,1271376000
117270,28123,1299456000
117270,43455,1346803200
117270,30826,1372377600
117271,13419,1223251200
117271,10006,1322784000
117271,10873,1322784000
117271,19280,1322784000
117271,30622,1322784000
117271,39987,1322784000
117271,10606,1338595200
117271,48693,1338595200
117271,1269,1338854400
117271,6525,1338940800
117271,44870,1344556800
117271,51562,1346371200
117271,44456,1352160000
117271,47872,1355788800
117271,36473,1355875200
117271,29729,1358121600
117271,40559,1358380800
117271,30161,1359072000
117271,48232,1359072000
117271,2165,1363824000
117271,14313,1363824000
117271,10131,1365120000
117271,53441,1365120000
117271,54078,1365292800
117271,39385,1367280000
117271,59086,1379894400
117272,13961,1196985600
117272,48433,1359158400
117272,49744,1365638400
117272,12287,1396828800
117272,25745,1396828800
117272,27667,1396828800
117272,34972,1396828800
117272,49506,1396828800
117272,61117,1396828800
117272,39036,1396915200
117272,39543,1396915200
117272,19692,1398124800
117272,26930,1398124800
117272,41499,1398124800
117272,45046,1398124800
117272,58461,1398124800
117272,59347,1398124800
117273,4555,1231718400
117273,18271,1273363200
117273,12173,1356048000
117273,35945,1356048000
117274,3344,1153872000
117274,7326,1153872000
117274,6264,1171584000
117274,7550,1171584000
117274,9681,1181779200
117274,10919,1182211200
117274,437,1182988800
117274,2000,1182988800
117274,8389,1182988800
117274,11618,1203033600
117274,11972,1203033600
117274,10173,1203897600
117274,13068,1214438400
117274,9146,1219622400
117274,16328,1233273600
117274,9885,1241049600
117274,21592,1241049600
117274,1212,1242000000
117274,13680,1245542400
117275,34357,1368576000
117275,20987,1374192000
117275,42803,1388016000
117276,6800,1370822400
117276,7867,1370822400
117276,10078,1370822400
117277,50924,1358294400
117277,13554,1365552000
117277,18117,1397692800
117278,15579,1297036800
117278,41455,1332288000
117278,8620,1389052800
117279,20886,1271203200
117279,34357,1312588800
117279,22294,1373846400
117280,32711,1322265600
117280,37974,1322265600
117280,16679,1343606400
117280,31802,1344556800
117280,10675,1352764800
117281,35443,1398211200
117281,48424,1398211200
117281,56395,1398211200
117282,10471,1212105600
117282,6824,1235174400
117282,20737,1253923200
117282,10122,1301788800
117282,24455,1310428800
117282,33306,1325030400
117282,42628,1325030400
117282,40623,1373846400
117283,18942,1281139200
117283,30185,1347062400
117283,43527,1357257600
117284,4802,1234656000
117284,590,1245888000
117284,7510,1245888000
117285,31061,1205452800
117285,56452,1319241600
117285,13790,1332460800
117285,33735,1332460800
117285,19379,1385856000
117285,21933,1385856000
117285,36076,1385856000
117286,5939,1397347200
117286,10344,1397347200
117286,11692,1397347200
117286,19542,1397347200
117286,22059,1397347200
117286,23136,1397347200
117287,17650,1243123200
117287,4728,1263945600
117287,33896,1304553600
117288,7073,1268697600
117288,14290,1344988800
117288,22799,1367107200
117289,4679,1367020800
117289,15071,1367020800
117289,16240,1367020800
117289,17530,1367020800
117289,17599,1367020800
117289,37858,1367020800
117289,46817,1367020800
117290,26172,1368057600
117290,32012,1384128000
117290,40877,1384214400
117290,44116,1384300800
117291,37,1273708800
117291,25735,1314144000
117291,28840,1369785600
117292,11196,1187308800
117292,21933,1294099200
117292,12687,1294185600
117293,40258,1364774400
117293,1045,1385942400
117293,25096,1385942400
117294,21324,1354492800
117294,25839,1354492800
117294,45368,1354492800
117294,47973,1354492800
117295,29063,1355788800
117295,29314,1355788800
117295,12180,1366416000
117296,46258,1341187200
117296,37246,1383609600
117296,41100,1383609600
117296,49283,1383609600
117297,36076,1357084800
117297,10675,1357603200
117297,11800,1357603200
117297,32407,1357603200
117298,11418,1184112000
117298,2026,1184457600
117298,1827,1186185600
117298,8236,1187740800
117299,4139,1401235200
117299,6756,1401235200
117299,21933,1401235200
117300,17707,1356566400
117300,23748,1356566400
117300,27466,1356566400
117301,4876,1285200000
117301,19112,1285200000
117301,20179,1298592000
117302,1993,1156377600
117302,8211,1156377600
117302,35462,1358726400
117303,24102,1364428800
117303,18716,1389657600
117303,60400,1389657600
117304,38488,1316304000
117304,44098,1385251200
117304,52269,1385251200
117304,25409,1394668800
117305,12283,1236038400
117305,4724,1328659200
117305,5988,1330214400
117305,47900,1334275200
117305,30762,1346112000
117305,42988,1348617600
117305,37067,1349222400
117305,11503,1359158400
117305,32642,1363132800
117305,10908,1393113600
117305,44610,1394841600
117305,33672,1398816000
117305,25067,1398988800
117305,25324,1400025600
117305,58415,1401926400
117306,14133,1348876800
117306,28889,1348876800
117306,30968,1348876800
117306,26635,1366588800
117307,47882,1367884800
117307,36195,1377820800
117307,29105,1381190400
117307,1278,1384473600
117307,15378,1384473600
117307,1329,1404432000
117308,4728,1323993600
117308,25188,1361145600
117308,20176,1385856000
117309,10414,1355788800
117309,23503,1355788800
117309,25248,1355788800
117309,43375,1355788800
117309,7121,1363132800
117309,16466,1363132800
117309,29105,1363132800
117309,38021,1363132800
117309,47091,1363132800
117309,48870,1363132800
117309,13554,1383177600
117309,37204,1383177600
117309,56977,1383177600
117309,36657,1385337600
117309,47011,1385337600
117309,47170,1385337600
117309,48262,1385337600
117309,57226,1385337600
117309,46954,1393372800
117309,52949,1393372800
117309,56844,1393372800
117309,60359,1393372800
117310,17727,1261612800
117310,1192,1287705600
117310,28198,1293840000
117310,34138,1293840000
117311,31162,1381449600
117311,41633,1381449600
117311,48836,1381449600
117311,49359,1381449600
117311,54178,1381449600
117312,25752,1317168000
117312,29699,1317168000
117312,30545,1317168000
117312,32438,1317168000
117312,32990,1317168000
117312,36239,1317168000
117312,4526,1318464000
117312,18313,1318464000
117312,22059,1318464000
117312,24903,1318464000
117312,25199,1318464000
117313,35702,1317513600
117313,36581,1389657600
117313,45076,1389657600
117314,18114,1356220800
117314,48074,1368403200
117314,36716,1375920000
117315,4144,1178928000
117315,17566,1222560000
117315,32577,1293062400
117315,37858,1377561600
117316,54304,1367798400
117316,35285,1372723200
117316,36490,1375920000
117317,10675,1280361600
117317,54209,1356912000
117317,39844,1361577600
117317,59785,1382572800
117318,17522,1347235200
117318,26110,1347235200
117318,28031,1348790400
117318,34512,1348790400
117318,36969,1348790400
117318,26930,1351382400
117318,36683,1351382400
117319,33014,1341619200
117319,34865,1344729600
117319,45114,1344729600
117320,44404,1381017600
117320,55264,1381017600
117320,45698,1394928000
117321,5185,1317859200
117321,37823,1345334400
117321,37690,1361836800
117322,10028,1180742400
117322,9779,1180915200
117322,11430,1212019200
117323,7356,1167782400
117323,7797,1178496000
117323,35318,1317513600
117323,26442,1329523200
117324,7278,1233619200
117324,15348,1233619200
117324,18567,1354838400
117324,29105,1354838400
117324,45877,1354838400
117324,40622,1359676800
117324,10675,1363478400
117324,52695,1367280000
117324,45154,1370044800
117325,984,1168214400
117325,2485,1258070400
117325,590,1262649600
117325,6048,1262649600
117325,18424,1262649600
117325,842,1262736000
117325,3542,1262736000
117325,9645,1262736000
117325,17220,1262736000
117325,22541,1282608000
117325,2738,1288137600
117325,17055,1288137600
117325,24373,1338249600
117325,12287,1346716800
117325,9714,1349740800
117325,31998,1349827200
117326,23458,1356307200
117326,39798,1358726400
117326,42209,1358726400
117327,6002,1171497600
117327,7482,1171497600
117327,8837,1171497600
117328,5939,1401148800
117328,11692,1401148800
117328,19692,1401148800
117329,23418,1298592000
117329,12971,1382140800
117329,29063,1382140800
117329,30429,1382140800
117329,51469,1382140800
117329,54033,1392940800
117329,61561,1392940800
117329,48245,1393891200
117330,21490,1390348800
117330,35888,1390348800
117330,42278,1390348800
117330,51122,1390348800
117331,21688,1306800000
117331,40653,1331856000
117331,15763,1396137600
117331,20873,1396137600
117331,29105,1398211200
117332,27032,1275868800
117332,30915,1284595200
117332,33536,1345075200
117333,51369,1362268800
117333,51512,1362268800
117333,57099,1383350400
117333,21548,1384992000
117333,61444,1388620800
117333,59714,1391904000
117334,9887,1189468800
117334,8261,1206748800
117334,6806,1209513600
117334,10001,1209513600
117334,18791,1293494400
117334,35511,1324080000
117335,17981,1253059200
117335,7459,1257465600
117335,42062,1351641600
117335,42803,1351728000
117336,46158,1385942400
117336,56125,1385942400
117336,5058,1388448000
117336,10317,1388448000
117336,20595,1388448000
117336,20868,1388448000
117336,25839,1388448000
117336,28546,1388448000
117336,56848,1388448000
117336,30872,1389139200
117336,40132,1389139200
117336,51089,1389139200
117336,55586,1389139200
117336,60604,1391299200
117337,46554,1368921600
117337,20295,1378944000
117337,20781,1378944000
117337,36212,1378944000
117337,43212,1386115200
117337,48659,1386115200
117337,54406,1386115200
117337,54479,1386115200
117338,14525,1244419200
117338,26110,1354838400
117338,53398,1354838400
117339,40834,1346198400
117339,41837,1355961600
117339,42153,1355961600
117340,21481,1293926400
117340,30099,1310083200
117340,45698,1369094400
117340,34293,1376179200
117341,906,1253404800
117341,12971,1257724800
117341,42213,1325548800
117341,54562,1355961600
117342,33918,1351900800
117342,34320,1357516800
117342,36829,1357516800
117342,40207,1357516800
117342,46220,1357516800
117342,6481,1362268800
117342,11692,1362268800
117343,21378,1351900800
117343,48474,1363651200
117343,51973,1366848000
117344,20974,1310947200
117344,27038,1310947200
117344,3676,1311033600
117344,6442,1311033600
117344,15003,1311120000
117344,32344,1311120000
117344,22848,1317168000
117344,14308,1320883200
117344,3938,1325721600
117344,4728,1343260800
117344,2784,1358380800
117344,37796,1358380800
117345,1062,1126742400
117345,6734,1140048000
117345,9191,1235347200
117345,8558,1265846400
117346,10888,1222387200
117346,20448,1256083200
117346,10113,1260835200
117346,36981,1354233600
117346,44048,1373587200
117347,22684,1348704000
117347,47908,1348704000
117347,23166,1358208000
117347,39633,1358985600
117347,42482,1358985600
117348,46930,1355270400
117348,46517,1357603200
117348,1570,1360022400
117349,609,1184630400
117349,8676,1200096000
117349,28396,1282694400
117349,17692,1315353600
117349,41180,1337558400
117350,20260,1271289600
117350,26152,1271289600
117350,19111,1290556800
117350,13880,1291852800
117351,10716,1231459200
117351,15912,1231459200
117351,15655,1354060800
117352,7249,1156291200
117352,9250,1168041600
117352,6078,1168819200
117352,5883,1175126400
117352,9372,1195257600
117352,14622,1230249600
117353,38488,1382486400
117353,58147,1382486400
117353,23792,1384732800
117354,1827,1384732800
117354,26700,1394409600
117354,32938,1394409600
117354,22190,1405036800
117355,5907,1114214400
117355,23469,1257292800
117355,33629,1301270400
117356,9981,1196294400
117356,9119,1320537600
117356,45688,1329264000
117356,42808,1366156800
117356,40106,1368921600
117356,57270,1390176000
117357,7903,1234137600
117357,16595,1247443200
117357,20922,1263772800
117357,21349,1263772800
117357,8360,1266192000
117357,20278,1266192000
117357,27192,1268956800
117357,32840,1322524800
117357,32855,1322524800
